LAD23CD,borough_total_area,borough_area_covered,area_coverage_rate,borough_total_area_km2,borough_area_covered_km2,borough_pop,cov_pop,coverage_rate,pop_density_km2,served_pop_density_km2,served_pop_over_total_km2,cov_pop_share
E09000008,84533845.27825095,59656821.8488185,0.7057152274624746,84.53384527825095,59.6568218488185,370490.0,322658.28967176407,0.8708960826790576,4382.741596345203,5408.573230559286,3816.9124876515975,0.8708960826790576
E09000009,54622653.671966754,38989519.74734287,0.7137976119119407,54.62265367196675,38.98951974734287,355897.0,286350.6044223278,0.8045884186220389,6515.556753015319,7344.2967822614055,5242.341504350742,0.8045884186220389
E09000010,79753753.58364032,47181735.57576911,0.5915926643664252,79.75375358364032,47.18173557576911,324306.0,277905.58671233605,0.8569239752343035,4066.341525353912,5890.109452757364,3484.5455445665957,0.8569239752343035
E09000011,42381281.80979579,30342135.867646933,0.715932472354666,42.38128180979579,30.34213586764693,251602.0,207527.8685216565,0.8248259891481645,5936.630258829171,6839.593278037434,4896.686925445695,0.8248259891481645
E09000012,17954976.479522094,14592862.52769852,0.8127475156729883,17.954976479522095,14.592862527698518,240022.0,215727.54313379244,0.8987823746731235,13367.993005936181,14783.086095981707,12014.916498489027,0.8987823746731235
E09000013,15105631.661676804,12333547.977448622,0.8164867417453984,15.105631661676805,12.33354797744862,177142.0,162284.1721603664,0.9161247595734856,11726.884645904063,13157.947125765942,10743.289376774861,0.9161247595734857
E09000014,28804968.54512505,24431195.826439824,0.8481590871438239,28.80496854512505,24.431195826439826,256599.0,235915.89532255247,0.9193952249328816,8908.150675395436,9656.338437074806,8190.111193941188,0.9193952249328815
E09000015,47691010.979426935,33601826.7386934,0.7045735883684378,47.691010979426935,33.601826738693404,242809.0,206423.85568425627,0.8501491117885097,5091.294879547501,6143.233142933675,4328.359819700696,0.8501491117885097
E09000016,111103628.77249771,49192681.79078229,0.4427639523053931,111.10362877249771,49.19268179078229,254846.0,202249.99659719868,0.7936165236935195,2293.768464771187,4111.383832606911,1820.3725551695309,0.7936165236935195
E09000017,109249211.23378631,44888857.97168175,0.4108849616829038,109.24921123378633,44.88885797168175,274672.0,191368.1893047377,0.6967153161033438,2514.178335001609,4263.15566828327,1751.6665534108251,0.6967153161033439
E09000018,53787236.58260634,31551905.085188285,0.5866058026002308,53.78723658260634,31.551905085188285,263396.0,203339.6032914414,0.7719919941511694,4896.998186465239,6444.606204995751,3780.4433953239595,0.7719919941511694
E09000019,14357896.055681337,13612589.073106913,0.9480907941049266,14.357896055681335,13.61258907310691,208508.0,199179.40486086745,0.9552602531359344,14522.183416803231,14632.000113363236,13872.464606821926,0.9552602531359345
E09000020,11675227.832704848,10450546.10963076,0.8951042548700002,11.675227832704849,10.45054610963076,140124.0,130684.62187407208,0.932635536197026,12001.821464030214,12505.051937299135,11193.325196446795,0.9326355361970261
E09000021,37106478.12818888,25876749.922853753,0.6973647521454164,37.10647812818888,25.876749922853755,165440.0,142699.9141729981,0.8625478371191858,4458.520677399434,5514.599576779494,3845.6873670420496,0.8625478371191858
E09000022,26312032.704634484,23810810.58482327,0.9049399889438926,26.312032704634483,23.81081058482327,311265.0,293803.92262267263,0.9439028564813668,11829.75878352322,12339.09788900424,11166.143107253107,0.9439028564813667
E09000023,34202530.535293184,28308320.798854016,0.8276674373448186,34.202530535293185,28.308320798854016,286755.0,251714.3857153179,0.8778029527482274,8384.02876957016,8891.886859128284,7359.525209854774,0.8778029527482273
E09000024,36455778.61138897,24726624.492903475,0.6782635136252104,36.455778611388965,24.726624492903476,209425.0,170760.7887536587,0.8153791990147247,5744.631111364457,6905.948234166251,4684.052714219419,0.8153791990147247
E09000025,27414365.4436127,20036553.165092543,0.7308778751893701,27.4143654436127,20.036553165092545,298938.0,256370.848996562,0.8576054198414453,10904.428943098148,12795.157275015164,9351.697361876895,0.8576054198414454
E09000026,55883315.17929123,33768312.033066094,0.6042646526020645,55.88331517929123,33.768312033066096,302919.0,249049.89609311617,0.8221666389137564,5420.562452820501,7375.25452410074,4456.605612857538,0.8221666389137564
E09000027,57392124.10576392,26450242.20713252,0.4608688495025768,57.39212410576392,26.45024220713252,195315.0,143313.80367273508,0.7337572827111849,3403.167299402749,5418.241638410758,2497.0987902213224,0.7337572827111849
E09000028,26549375.797619537,22857154.465818588,0.8609300135737278,26.549375797619536,22.85715446581859,277949.0,258229.5770351181,0.9290538085588296,10469.135022937955,11297.538257497621,9726.389765377136,0.9290538085588295
E09000029,43121855.42929598,33164892.547282968,0.7690970673017821,43.12185542929598,33.16489254728297,203361.0,182675.76639582115,0.8982831830873232,4715.961267794644,5508.106686472194,4236.268698951101,0.8982831830873232
E09000030,15228753.523763252,12322161.239748742,0.8091378733342157,15.228753523763253,12.322161239748745,229000.0,201427.46478487356,0.879595916091151,15037.34364356635,16346.764245797256,13226.78605774019,0.879595916091151
E09000031,38427539.13761553,25484138.137336973,0.6631738255752978,38.42753913761553,25.484138137336977,271342.0,226640.5400246392,0.835257866547159,7061.133918263105,8893.396308058253,5897.867651972222,0.835257866547159
E09000032,32671149.06599874,24635042.27212607,0.754030481828509,32.67114906599874,24.63504227212607,310777.0,270919.21018904157,0.8717479420582654,9512.276393223934,10997.310546350465,8292.307370082384,0.8717479420582654
E09000033,17420715.966555294,15358877.36971832,0.8816444398269658,17.420715966555292,15.35887736971832,189331.0,180276.32311327156,0.9521754129713124,10868.152627221647,11737.59766248969,10348.387716060026,0.9521754129713125
