LSOA11CD,Total
E01011433,"1,948"
E01011434,"1,799"
E01011435,"1,698"
E01011440,"1,637"
E01011441,"1,897"
E01011442,"1,768"
E01011443,"1,800"
E01011444,"1,884"
E01011445,"1,651"
E01011446,"1,660"
E01011447,"1,336"
E01011448,"1,607"
E01011449,"1,433"
E01011450,"1,236"
E01011451,"1,516"
E01011452,"1,665"
E01011453,"1,582"
E01011454,"1,613"
E01011455,"1,371"
E01011456,"2,055"
E01011457,"1,683"
E01011458,"2,677"
E01011459,"1,681"
E01011460,"1,534"
E01011461,"1,609"
E01011462,"1,750"
E01011463,"1,683"
E01011464,"1,815"
E01011465,"1,782"
E01011466,"1,526"
E01011467,"1,987"
E01011468,"2,045"
E01011469,"1,420"
E01011470,"1,282"
E01011471,"1,544"
E01011472,"1,690"
E01011473,"1,500"
E01011474,"1,560"
E01011475,"1,598"
E01011476,"1,210"
E01011477,"1,971"
E01011478,"1,767"
E01011479,"1,458"
E01011480,"1,613"
E01011481,"1,758"
E01011482,"1,745"
E01011483,"1,566"
E01011484,"1,613"
E01011485,"1,622"
E01011488,"1,446"
E01011489,"1,741"
E01011491,"1,443"
E01011492,"1,703"
E01011493,"1,618"
E01011494,"1,693"
E01011496,"1,525"
E01011497,"1,731"
E01011500,"1,564"
E01011502,"1,391"
E01011504,"1,553"
E01011505,"1,731"
E01011506,"1,547"
E01011507,"1,656"
E01011508,"1,431"
E01011509,"1,422"
E01011510,"1,539"
E01011511,"1,426"
E01011512,"1,717"
E01011513,"2,242"
E01011514,"1,776"
E01011515,"1,498"
E01011516,"1,725"
E01011517,"1,732"
E01011518,"2,283"
E01011519,"1,512"
E01011520,"1,491"
E01011521,"2,209"
E01011522,"1,374"
E01011523,"1,888"
E01011524,"1,215"
E01011525,"1,576"
E01011526,"1,226"
E01011527,"1,727"
E01011528,"1,570"
E01011529,"1,379"
E01011530,"1,385"
E01011531,"1,687"
E01011532,"1,601"
E01011533,"1,391"
E01011534,"2,360"
E01011535,"1,734"
E01011536,"1,662"
E01011537,"2,059"
E01011538,"1,578"
E01011540,"2,009"
E01011541,"2,029"
E01011545,"1,355"
E01011546,"1,719"
E01011547,"1,960"
E01011548,"1,507"
E01011549,"1,404"
E01011550,"1,369"
E01011551,"1,745"
E01011552,"1,486"
E01011553,"1,381"
E01011554,"1,457"
E01011555,"1,391"
E01011556,"1,637"
E01011557,"1,444"
E01011558,"1,772"
E01011559,"1,489"
E01011560,"1,945"
E01011561,"1,199"
E01011562,"1,579"
E01011563,"1,441"
E01011564,"1,565"
E01011565,"1,534"
E01011566,"1,296"
E01011567,"1,440"
E01011568,"1,970"
E01011569,"1,737"
E01011570,"2,337"
E01011571,"1,601"
E01011572,"1,729"
E01011573,"1,323"
E01011574,"1,406"
E01011576,"1,449"
E01011578,"1,294"
E01011579,"1,322"
E01011580,"1,338"
E01011581,"1,668"
E01011582,"1,613"
E01011583,"1,547"
E01011584,"1,685"
E01011585,"1,372"
E01011586,"1,833"
E01011587,"1,742"
E01011588,"1,784"
E01011589,"1,570"
E01011590,"1,715"
E01011591,"1,625"
E01011592,"1,620"
E01011593,"1,949"
E01011594,"1,530"
E01011595,"2,198"
E01011596,"1,648"
E01011597,"1,717"
E01011598,"1,593"
E01011599,"1,629"
E01011600,"1,502"
E01011601,"1,636"
E01011602,"2,001"
E01011603,"1,612"
E01011604,"1,350"
E01011605,"1,790"
E01011606,"2,029"
E01011607,"1,623"
E01011608,"1,360"
E01011609,"1,410"
E01011610,"1,537"
E01011611,"1,480"
E01011612,"1,387"
E01011613,"1,785"
E01011614,"1,851"
E01011615,"1,588"
E01011616,"1,690"
E01011617,"1,661"
E01011618,"1,663"
E01011620,"1,347"
E01011621,"1,543"
E01011622,"1,731"
E01011623,"1,669"
E01011624,"1,872"
E01011625,"1,680"
E01011626,"2,354"
E01011627,"1,354"
E01011628,"1,231"
E01011629,"1,303"
E01011630,"2,021"
E01011632,"1,325"
E01011633,"1,455"
E01011634,"1,601"
E01011635,"1,836"
E01011636,"1,884"
E01011637,"1,717"
E01011638,"1,440"
E01011639,"1,483"
E01011641,"1,611"
E01011642,"1,339"
E01011643,"1,516"
E01011644,"1,342"
E01011645,"1,516"
E01011646,"1,849"
E01011647,"1,899"
E01011648,"1,881"
E01011649,"1,587"
E01011650,"1,496"
E01011651,"1,475"
E01011652,"1,425"
E01011653,"1,399"
E01011654,"1,458"
E01011655,"1,440"
E01011656,"1,526"
E01011657,"1,224"
E01011658,"1,682"
E01011659,"1,451"
E01011660,"1,803"
E01011661,"1,719"
E01011662,"1,356"
E01011663,"1,649"
E01011664,"1,303"
E01011665,"1,372"
E01011666,"1,420"
E01011667,"1,576"
E01011668,"1,656"
E01011669,"1,451"
E01011670,"2,586"
E01011671,"1,700"
E01011673,"1,847"
E01011677,"1,632"
E01011678,"4,228"
E01011681,"1,640"
E01011684,"1,596"
E01011685,"2,209"
E01011686,"1,545"
E01011687,"1,537"
E01011688,"1,517"
E01011689,"1,591"
E01011690,"1,376"
E01011691,"1,532"
E01011692,"1,505"
E01011693,"1,509"
E01011694,"1,870"
E01011695,"1,719"
E01011696,"1,566"
E01011697,"2,277"
E01011698,"1,449"
E01011699,"1,308"
E01011700,"1,464"
E01011701,"1,355"
E01011702,"1,662"
E01011703,"1,216"
E01011704,"2,252"
E01011705,"1,397"
E01011706,"1,541"
E01011707,"1,301"
E01011708,"1,454"
E01011709,"2,052"
E01011710,"1,396"
E01011711,"1,431"
E01011712,"1,444"
E01011713,"1,784"
E01011714,"1,949"
E01011715,"1,324"
E01011716,"1,605"
E01011717,"1,612"
E01011718,"1,959"
E01011719,"1,457"
E01011720,"1,508"
E01011721,"1,578"
E01011722,"2,102"
E01011723,"1,738"
E01011724,"1,863"
E01011725,"1,518"
E01011726,"1,595"
E01011727,"1,547"
E01011728,"1,365"
E01011729,"1,709"
E01011730,"1,548"
E01011731,"1,400"
E01011732,"1,944"
E01011733,"1,585"
E01011734,"2,809"
E01011735,"1,677"
E01011736,"1,424"
E01011737,"1,536"
E01011738,"1,505"
E01011739,"1,602"
E01032487,"1,038"
E01032488,"1,809"
E01032489,"2,107"
E01032490,"1,372"
E01032491,"1,193"
E01032492,"2,095"
E01032493,"1,397"
E01032494,"1,900"
E01032496,"2,197"
E01032497,"1,617"
E01032498,"1,681"
E01032499,"1,709"
E01032500,"1,360"
E01032501,"1,170"
E01032502,"1,873"
E01032503,"1,458"
E01032504,"1,789"
E01032606,"2,089"
E01032607,"1,267"
E01032608,"1,099"
E01032876,"1,830"
E01032946,"3,090"
E01033002,"2,137"
E01033003,"2,230"
E01033008,"2,062"
E01033010,"3,372"
E01033011,"1,296"
E01033013,"1,402"
E01033015,"1,477"
E01033016,988
E01033021,"2,081"
E01033031,"1,575"
E01033033,"1,559"
E01033034,"1,446"
E01033035,"1,808"
E01035040,"1,666"
E01035041,"1,218"
E01035042,"2,243"
E01035043,"1,379"
E01035044,"2,554"
E01035045,"1,247"
E01035046,"1,115"
E01035047,"1,326"
E01035048,"1,901"
E01035049,"1,465"
E01035050,"1,628"
E01035051,"1,561"
E01035052,"1,414"
E01035053,"1,722"
E01035054,"2,511"
E01011740,"1,581"
E01011741,"1,403"
E01011742,"1,714"
E01011743,"1,417"
E01011744,"1,605"
E01011745,"1,772"
E01011746,"2,554"
E01011747,"1,668"
E01011748,"1,514"
E01011750,"1,649"
E01011751,"1,288"
E01011752,"1,674"
E01011753,"1,450"
E01011754,"1,560"
E01011755,"1,529"
E01011756,"1,373"
E01011757,"2,377"
E01011758,"2,563"
E01011759,"2,035"
E01011761,"2,232"
E01011762,"1,505"
E01011763,"1,462"
E01011764,"1,724"
E01011765,"2,003"
E01011766,"1,596"
E01011767,"1,830"
E01011768,"1,351"
E01011770,"1,872"
E01011771,"1,357"
E01011772,"1,617"
E01011773,"1,420"
E01011774,"1,477"
E01011776,"1,673"
E01011777,"1,455"
E01011778,"1,599"
E01011779,"1,441"
E01011780,"1,843"
E01011781,"2,440"
E01011782,"1,590"
E01011783,"1,730"
E01011784,"1,749"
E01011785,"2,288"
E01011786,"1,552"
E01011787,"1,589"
E01011788,"1,665"
E01011789,"1,441"
E01011790,"1,597"
E01011791,"1,497"
E01011792,"1,461"
E01011793,"1,633"
E01011794,"1,394"
E01011795,"1,283"
E01011796,"1,625"
E01011797,"1,874"
E01011798,"1,348"
E01011799,"1,472"
E01011800,"1,664"
E01011801,"1,435"
E01011802,"1,468"
E01011803,"2,006"
E01011804,"1,542"
E01011805,"1,334"
E01011806,"1,423"
E01011807,"1,399"
E01011808,"2,043"
E01011809,"1,480"
E01011810,"1,370"
E01011811,"1,702"
E01011812,"2,501"
E01011813,"1,751"
E01011814,"1,808"
E01011815,"1,454"
E01011816,"1,459"
E01011817,"1,518"
E01011818,"1,331"
E01011819,"1,713"
E01011820,"1,463"
E01011821,"1,406"
E01011822,"1,469"
E01011823,"1,444"
E01011824,"1,684"
E01011825,"1,818"
E01011826,"1,480"
E01011827,"1,190"
E01011828,"1,459"
E01011829,"1,367"
E01011830,"1,386"
E01011831,"1,691"
E01011832,"1,456"
E01011833,"1,503"
E01011834,"2,012"
E01011835,"2,194"
E01011836,"1,436"
E01011837,"1,691"
E01011838,"1,983"
E01011839,"2,564"
E01011840,"1,770"
E01011841,"2,221"
E01011842,"1,405"
E01011843,"1,699"
E01011844,"1,937"
E01011845,"1,792"
E01011846,"1,366"
E01011847,"1,408"
E01011848,"1,426"
E01011849,"1,569"
E01011850,"1,608"
E01011851,"1,446"
E01011852,"1,715"
E01011853,"1,394"
E01011854,"1,579"
E01011855,"1,487"
E01011856,"1,397"
E01011857,"1,714"
E01011858,"1,781"
E01011859,"1,406"
E01011860,"1,505"
E01011861,"1,961"
E01011862,"2,349"
E01011863,"1,624"
E01011864,"1,762"
E01011865,"1,649"
E01011866,"1,748"
E01011867,"1,594"
E01011868,"2,238"
E01011869,"1,325"
E01011870,"1,339"
E01011871,"1,496"
E01011872,"1,558"
E01011873,"2,107"
E01011874,"1,590"
E01011875,"1,447"
E01011876,"2,407"
E01011877,"1,328"
E01011878,"1,497"
E01011879,"1,426"
E01011880,"1,565"
E01011881,"1,358"
E01011882,"1,434"
E01011883,"1,512"
E01011884,"2,785"
E01011885,"1,556"
E01011886,"2,081"
E01011887,"2,606"
E01011888,"1,344"
E01011889,"1,590"
E01011890,"1,391"
E01011891,"1,518"
E01011892,"1,879"
E01011893,"1,463"
E01011894,"1,310"
E01011895,"1,395"
E01011896,"1,538"
E01011897,"1,575"
E01011898,"1,515"
E01011899,"1,591"
E01011900,"1,516"
E01011901,"1,725"
E01011902,"1,397"
E01011903,"1,233"
E01011904,"1,667"
E01011905,"1,607"
E01011906,"1,690"
E01011907,"1,888"
E01011908,"2,636"
E01011909,"1,390"
E01011910,"1,589"
E01011911,"1,649"
E01011912,"1,902"
E01011913,"2,014"
E01011914,"1,632"
E01011915,"1,677"
E01011917,"1,740"
E01011918,"2,437"
E01011919,"1,914"
E01011920,"2,842"
E01011921,"1,488"
E01011922,"1,389"
E01011923,"1,660"
E01011924,"1,721"
E01011925,"1,818"
E01011926,"1,742"
E01011927,"1,470"
E01011928,"1,334"
E01011929,"2,187"
E01011930,"1,626"
E01011931,"1,360"
E01011932,"1,379"
E01011933,"1,589"
E01011934,"1,586"
E01011935,"2,055"
E01011936,"1,568"
E01011937,"1,291"
E01011938,"1,633"
E01011939,"1,443"
E01011940,"1,646"
E01011941,"1,554"
E01011942,"1,276"
E01011943,"2,151"
E01011944,"1,423"
E01011945,"1,461"
E01011946,"1,438"
E01011947,"1,517"
E01011948,"1,621"
E01034260,"1,386"
E01034261,"1,232"
E01034262,"1,334"
E01034263,"1,526"
E01034264,"1,349"
E01034265,"1,217"
E01034266,"1,659"
E01034267,"1,371"
E01034268,"1,299"
E01034269,"1,590"
E01034270,"1,685"
E01008162,"2,233"
E01008163,"2,071"
E01008164,"1,490"
E01008165,"1,467"
E01008166,"1,606"
E01008167,"1,527"
E01008170,"1,759"
E01008172,"1,745"
E01008173,"1,502"
E01008174,"2,121"
E01008175,"1,437"
E01008176,"1,498"
E01008177,"1,296"
E01008178,"1,579"
E01008179,"1,102"
E01008180,"1,362"
E01008181,"1,532"
E01008182,"1,704"
E01008183,"1,430"
E01008184,"1,348"
E01008185,"1,393"
E01008186,"1,776"
E01008188,"1,332"
E01008189,"1,233"
E01008190,"1,334"
E01008191,"1,400"
E01008192,"1,383"
E01008193,"1,296"
E01008194,"1,304"
E01008195,"1,980"
E01008196,"2,133"
E01008197,"1,723"
E01008198,"1,612"
E01008199,"1,295"
E01008200,"1,399"
E01008201,"1,609"
E01008202,"1,699"
E01008203,"1,610"
E01008204,"1,496"
E01008205,"1,495"
E01008206,"1,624"
E01008207,"1,302"
E01008208,"1,620"
E01008209,"1,924"
E01008210,"1,379"
E01008211,"1,662"
E01008212,"1,218"
E01008213,"1,457"
E01008214,"1,826"
E01008215,"1,500"
E01008216,"1,431"
E01008217,"1,431"
E01008218,"1,562"
E01008219,"1,657"
E01008220,"1,234"
E01008221,"1,835"
E01008222,"1,627"
E01008223,"1,867"
E01008224,"2,686"
E01008225,"1,580"
E01008226,"1,796"
E01008227,"1,705"
E01008228,"1,142"
E01008229,"1,233"
E01008230,"1,347"
E01008231,"1,506"
E01008232,"1,390"
E01008233,"1,185"
E01008234,"2,077"
E01008235,"1,365"
E01008236,"1,451"
E01008237,"1,580"
E01008238,"1,455"
E01008239,"1,544"
E01008240,"1,524"
E01008241,"1,594"
E01008242,"1,601"
E01008243,"1,529"
E01008244,"1,861"
E01008245,"1,313"
E01008246,"1,382"
E01008247,"1,537"
E01008248,"2,676"
E01008249,"1,501"
E01008250,"1,428"
E01008251,"1,770"
E01008252,"1,606"
E01008253,"1,433"
E01008254,"1,475"
E01008255,"2,189"
E01008256,"1,633"
E01008257,"1,460"
E01008258,"2,297"
E01008259,"2,041"
E01008260,"1,520"
E01008261,"1,377"
E01008262,"1,573"
E01008263,"1,394"
E01008264,"1,448"
E01008265,"1,335"
E01008266,"1,253"
E01008267,"1,479"
E01008268,"1,385"
E01008269,"1,464"
E01008270,"1,267"
E01008271,"1,335"
E01008272,"1,605"
E01008273,"1,387"
E01008274,"1,309"
E01008275,"1,409"
E01008276,"1,419"
E01008277,"1,511"
E01008278,"1,501"
E01008279,"1,362"
E01008280,"1,866"
E01008281,"1,596"
E01008282,"1,367"
E01008283,"1,208"
E01008284,"1,351"
E01008285,"1,369"
E01008286,"1,317"
E01008287,"1,845"
E01035610,"2,770"
E01035611,"1,056"
E01035612,"1,214"
E01035624,"1,528"
E01000001,"1,573"
E01000002,"1,407"
E01000003,"1,610"
E01000005,"1,104"
E01032739,"1,633"
E01032740,"1,362"
E01000006,"1,829"
E01000007,"2,841"
E01000008,"1,747"
E01000009,"1,795"
E01000011,"1,666"
E01000012,"2,333"
E01000013,"1,837"
E01000014,"1,762"
E01000015,"2,404"
E01000016,"1,819"
E01000017,"1,729"
E01000018,"1,759"
E01000019,"1,643"
E01000020,"2,183"
E01000021,"1,671"
E01000022,"1,449"
E01000024,"1,502"
E01000025,"1,942"
E01000027,"2,062"
E01000028,"1,852"
E01000029,"1,864"
E01000030,"2,588"
E01000031,"1,797"
E01000032,"2,043"
E01000033,"1,548"
E01000034,"1,606"
E01000035,"1,850"
E01000036,"1,434"
E01000037,"1,738"
E01000038,"1,632"
E01000039,"1,791"
E01000040,"1,887"
E01000041,"1,797"
E01000042,"1,863"
E01000043,"1,562"
E01000044,"1,964"
E01000045,"1,729"
E01000046,"1,929"
E01000049,"1,939"
E01000050,"1,841"
E01000051,"1,091"
E01000052,"2,367"
E01000053,"1,650"
E01000054,"1,871"
E01000055,"1,682"
E01000056,"1,677"
E01000057,"1,572"
E01000058,"2,156"
E01000059,"1,719"
E01000060,"2,169"
E01000061,"1,930"
E01000062,"2,226"
E01000063,"1,785"
E01000064,"2,310"
E01000065,"1,990"
E01000066,"2,482"
E01000067,"2,267"
E01000068,"1,785"
E01000069,"2,141"
E01000070,"2,073"
E01000071,"2,595"
E01000072,"2,142"
E01000073,"1,853"
E01000074,"1,760"
E01000075,"2,095"
E01000076,"2,175"
E01000077,"1,713"
E01000078,"1,932"
E01000079,"1,722"
E01000080,"1,755"
E01000081,"1,965"
E01000082,"1,902"
E01000083,"1,930"
E01000084,"1,411"
E01000085,"1,638"
E01000086,"1,468"
E01000087,"1,635"
E01000088,"2,011"
E01000089,"1,792"
E01000090,"1,676"
E01000091,"2,088"
E01000093,"1,787"
E01000094,"2,460"
E01000095,"2,229"
E01000096,"1,672"
E01000097,"1,926"
E01000098,"1,936"
E01000099,"2,761"
E01000100,"1,949"
E01000101,"1,697"
E01000102,"1,822"
E01000103,"1,788"
E01000104,"1,893"
E01000105,"2,303"
E01000106,"2,234"
E01000107,"1,809"
E01000108,"1,952"
E01000110,"1,597"
E01000111,"2,178"
E01000112,"1,994"
E01000113,"1,979"
E01000114,"2,394"
E01032580,"1,576"
E01033587,"2,445"
E01034469,"1,762"
E01034470,"1,483"
E01034471,"2,642"
E01034472,"1,879"
E01034473,"1,294"
E01034474,"2,227"
E01034475,"1,832"
E01034476,"1,800"
E01034477,"1,573"
E01034478,"1,208"
E01034479,"2,205"
E01000115,"1,395"
E01000116,"1,719"
E01000117,"1,750"
E01000118,"2,070"
E01000119,"1,777"
E01000120,"1,493"
E01000121,"1,472"
E01000122,"1,527"
E01000123,"1,757"
E01000124,"1,875"
E01000126,"2,239"
E01000127,"1,565"
E01000128,"2,047"
E01000129,"1,589"
E01000130,"1,916"
E01000131,"2,001"
E01000132,"1,596"
E01000133,"1,659"
E01000134,"1,827"
E01000135,"1,706"
E01000136,"1,454"
E01000137,"1,657"
E01000138,"1,600"
E01000139,"1,403"
E01000140,"1,912"
E01000141,"1,861"
E01000142,"2,187"
E01000143,"1,675"
E01000144,"1,656"
E01000145,"1,625"
E01000146,"1,859"
E01000147,"1,953"
E01000150,"2,246"
E01000151,"1,720"
E01000152,"2,681"
E01000153,"1,898"
E01000154,"1,892"
E01000156,"2,021"
E01000157,"1,585"
E01000158,"1,482"
E01000159,"1,771"
E01000160,"1,921"
E01000161,"2,012"
E01000162,"1,672"
E01000163,"1,654"
E01000164,"1,716"
E01000165,"1,769"
E01000166,"1,652"
E01000167,"1,376"
E01000168,"1,499"
E01000169,"1,611"
E01000170,"1,899"
E01000171,"2,259"
E01000172,"1,685"
E01000173,"1,646"
E01000174,"1,760"
E01000175,"2,028"
E01000176,"1,723"
E01000177,"1,654"
E01000178,"1,640"
E01000179,"1,767"
E01000180,"1,638"
E01000181,"1,710"
E01000182,"1,621"
E01000183,"1,524"
E01000184,"1,881"
E01000185,"1,457"
E01000186,"1,803"
E01000187,"1,762"
E01000188,"1,572"
E01000189,"2,439"
E01000190,"1,761"
E01000191,"1,555"
E01000192,"2,006"
E01000193,"1,935"
E01000194,"1,891"
E01000195,"2,004"
E01000196,"2,145"
E01000197,"1,828"
E01000198,"2,172"
E01000199,"1,611"
E01000200,"2,008"
E01000201,"1,538"
E01000202,"1,689"
E01000203,"1,841"
E01000204,"1,715"
E01000205,"1,506"
E01000206,"1,487"
E01000207,"1,607"
E01000208,"1,639"
E01000209,"1,516"
E01000210,"1,545"
E01000211,"2,122"
E01000212,"1,372"
E01000213,"1,397"
E01000214,"1,625"
E01000215,"2,169"
E01000216,"1,969"
E01000217,"1,797"
E01000218,"1,830"
E01000219,"2,188"
E01000220,"1,885"
E01000221,"1,392"
E01000222,"2,003"
E01000223,"2,037"
E01000224,"1,706"
E01000225,"1,858"
E01000226,"1,750"
E01000227,"1,908"
E01000228,"1,461"
E01000229,"1,650"
E01000230,"1,982"
E01000231,"1,777"
E01000232,"1,866"
E01000233,"1,922"
E01000234,"1,786"
E01000235,"1,828"
E01000236,"1,936"
E01000237,"2,101"
E01000238,"2,073"
E01000239,"2,049"
E01000240,"1,746"
E01000241,"1,806"
E01000242,"1,637"
E01000243,"2,152"
E01000244,"1,639"
E01000245,"2,065"
E01000246,"1,556"
E01000247,"1,682"
E01000248,"1,713"
E01000249,"1,640"
E01000250,"2,611"
E01000251,"2,259"
E01000252,"1,733"
E01000253,"1,981"
E01000254,"1,617"
E01000255,"1,687"
E01000256,"1,931"
E01000257,"2,074"
E01000258,"1,886"
E01000259,"2,668"
E01000260,"2,137"
E01000261,"1,763"
E01000263,"1,559"
E01000264,"1,819"
E01000265,"1,918"
E01000266,"1,459"
E01000267,"1,572"
E01000268,"2,063"
E01000269,"1,380"
E01000270,"1,540"
E01000271,"1,641"
E01000272,"1,400"
E01000273,"1,681"
E01000274,"1,943"
E01000275,"1,764"
E01000276,"1,489"
E01000277,"1,678"
E01000278,"1,471"
E01000279,"1,404"
E01000280,"1,360"
E01000281,"1,793"
E01000282,"1,794"
E01000283,"1,362"
E01000284,"1,835"
E01000285,"1,535"
E01000286,"1,726"
E01000287,"1,667"
E01000288,"1,542"
E01000289,"1,588"
E01000290,"1,603"
E01000291,"1,568"
E01000292,"1,559"
E01000293,"1,758"
E01000294,"1,791"
E01000295,"1,618"
E01000296,"1,777"
E01000297,"1,424"
E01000298,"1,726"
E01000299,"2,193"
E01000300,"1,664"
E01000301,"1,485"
E01000302,"1,784"
E01000303,"1,511"
E01000304,"1,555"
E01000305,"1,635"
E01000306,"2,011"
E01000307,"1,645"
E01000308,"2,108"
E01000309,"2,062"
E01000310,"2,194"
E01000311,"1,752"
E01000312,"1,802"
E01000313,"1,896"
E01000314,"2,170"
E01000315,"1,714"
E01000316,"2,280"
E01000317,"1,622"
E01000318,"1,916"
E01000319,"1,377"
E01000320,"1,935"
E01000321,"1,949"
E01000322,"1,855"
E01000323,"2,386"
E01000324,"1,795"
E01033911,"1,887"
E01033912,"1,692"
E01033913,"1,525"
E01033914,"1,791"
E01033915,"1,427"
E01033916,"1,767"
E01033917,"1,467"
E01033918,"1,548"
E01033919,"1,291"
E01033920,"1,492"
E01033921,"1,604"
E01033922,"1,657"
E01033923,"1,528"
E01033924,"1,554"
E01033925,"1,733"
E01000325,"1,677"
E01000326,"1,409"
E01000327,"1,609"
E01000328,"1,649"
E01000329,"1,689"
E01000330,"1,644"
E01000331,"1,710"
E01000332,"1,561"
E01000333,"1,901"
E01000334,"1,690"
E01000335,"2,741"
E01000336,"1,998"
E01000337,"1,706"
E01000338,"1,853"
E01000339,"1,615"
E01000340,"1,578"
E01000341,"1,536"
E01000342,"1,517"
E01000343,"1,506"
E01000344,"1,623"
E01000345,"1,324"
E01000346,"1,571"
E01000347,"1,520"
E01000348,"1,469"
E01000349,"1,727"
E01000350,"1,516"
E01000351,"1,608"
E01000352,"1,653"
E01000353,"1,655"
E01000354,"1,481"
E01000355,"1,460"
E01000356,"1,564"
E01000357,"1,392"
E01000358,"1,674"
E01000359,"1,298"
E01000360,"1,902"
E01000361,"1,611"
E01000362,"1,904"
E01000363,"1,585"
E01000364,"1,699"
E01000365,"1,736"
E01000366,"1,667"
E01000367,"2,303"
E01000368,"1,700"
E01000369,"1,725"
E01000370,"1,574"
E01000371,"1,632"
E01000372,"1,705"
E01000373,"1,332"
E01000374,"1,558"
E01000375,"2,118"
E01000376,"1,606"
E01000377,"1,461"
E01000379,"1,714"
E01000380,"1,744"
E01000381,"1,623"
E01000382,"1,620"
E01000383,"1,602"
E01000384,"1,729"
E01000385,"2,008"
E01000386,"1,510"
E01000387,"1,564"
E01000388,"1,514"
E01000389,"1,700"
E01000390,"1,344"
E01000391,"1,752"
E01000392,"1,969"
E01000393,"1,660"
E01000394,"1,629"
E01000395,"1,553"
E01000396,"1,447"
E01000398,"1,604"
E01000399,"1,564"
E01000400,"1,567"
E01000401,"1,822"
E01000402,"1,598"
E01000403,"2,382"
E01000404,"2,406"
E01000405,"1,550"
E01000406,"2,151"
E01000407,"1,862"
E01000408,"1,766"
E01000409,"1,767"
E01000410,"1,705"
E01000411,"1,495"
E01000412,"1,741"
E01000413,"1,386"
E01000414,"1,881"
